Date,Company,Close,Volume,Profit
1/30/2015,JP Morgan,54.380001,26943700,1465198432.9437
2/2/2015,JP Morgan,55.470001,20308900,1126534703.3089
2/3/2015,JP Morgan,56.720001,18812500,1067045018.8125001
2/4/2015,JP Morgan,56.380001,14934100,841984572.9341
2/5/2015,JP Morgan,56.77,11293900,641154703.0
2/6/2015,JP Morgan,57.889999,25214000,1459638434.786
2/9/2015,JP Morgan,57.82,14372400,831012168.0
2/10/2015,JP Morgan,58.459999,16367300,956832341.6327001
2/11/2015,JP Morgan,58.369999,13061900,762423089.9381
2/12/2015,JP Morgan,59.57,23211300,1382697141.0
2/13/2015,JP Morgan,59.669998,16479100,983307864.0418
2/17/2015,JP Morgan,60.099998,15308800,920058849.3824
2/18/2015,JP Morgan,59.369999,14278100,847690782.7219
2/19/2015,JP Morgan,59.23,11256500,666722495.0
2/20/2015,JP Morgan,59.799999,15379000,919664184.621
2/23/2015,JP Morgan,59.349998,16814000,997910866.372
2/24/2015,JP Morgan,60.82,22937700,1395070914.0
2/25/2015,JP Morgan,61.139999,18307900,1119344987.6921
2/26/2015,JP Morgan,61.580002,15444800,951090814.8896
2/27/2015,JP Morgan,61.279999,15225900,933043136.7741
3/2/2015,JP Morgan,61.77,13047300,805931721.0
3/3/2015,JP Morgan,61.970001,13706900,849416606.7069
3/4/2015,JP Morgan,62.130001,16625500,1032942331.6255
3/5/2015,JP Morgan,62.0,10931300,677740600.0
3/6/2015,JP Morgan,60.889999,22719200,1383372065.2808
3/9/2015,JP Morgan,61.5,13001500,799592250.0
3/10/2015,JP Morgan,59.959999,16357700,980807675.6423
3/11/2015,JP Morgan,60.240002,13015600,784059770.0311999
3/12/2015,JP Morgan,61.369999,18159600,1114454633.8404
3/13/2015,JP Morgan,61.0,16506200,1006878200.0
3/16/2015,JP Morgan,61.849998,15182900,939062334.6342
3/17/2015,JP Morgan,61.610001,11718300,721964474.7183
3/18/2015,JP Morgan,61.75,15697900,969345325.0
3/19/2015,JP Morgan,61.200001,11523800,705256571.5238
3/20/2015,JP Morgan,61.75,18368300,1134242525.0
3/23/2015,JP Morgan,61.139999,15112900,924002690.8871001
3/24/2015,JP Morgan,60.459999,12128700,733301189.8713
3/25/2015,JP Morgan,59.610001,14950900,891223163.9509
3/26/2015,JP Morgan,59.540001,14039600,835917798.0395999
3/27/2015,JP Morgan,59.549999,11755800,700057878.2442
3/30/2015,JP Morgan,60.959999,20656500,1259220219.3435001
3/31/2015,JP Morgan,60.580002,17346700,1050863120.6934
4/1/2015,JP Morgan,59.950001,18100600,1085130988.1006
4/2/2015,JP Morgan,60.52,12697800,768470856.0
4/6/2015,JP Morgan,60.470001,12025200,727163856.0252
4/7/2015,JP Morgan,60.849998,11505500,700109651.989
4/8/2015,JP Morgan,61.049999,11734000,716360688.266
4/9/2015,JP Morgan,61.470001,11728500,720950906.7285
4/10/2015,JP Morgan,61.700001,9869700,608960499.8697
4/13/2015,JP Morgan,62.07,15468700,960142209.0
4/14/2015,JP Morgan,63.040001,33775400,2129201249.7754
4/15/2015,JP Morgan,64.209999,28732200,1844894533.2677999
4/16/2015,JP Morgan,63.810001,16640500,1061830321.6405
4/17/2015,JP Morgan,62.84,20221200,1270700208.0
4/20/2015,JP Morgan,63.240002,12755300,806645197.5106
4/21/2015,JP Morgan,62.310001,14985100,933721595.9851
4/22/2015,JP Morgan,62.939999,14484700,911667003.5153
4/23/2015,JP Morgan,62.799999,12851300,807061627.1487
4/24/2015,JP Morgan,62.599998,9597500,600803480.805
4/27/2015,JP Morgan,62.34,11146400,694866576.0
4/28/2015,JP Morgan,62.759998,12307800,772437503.3844
4/29/2015,JP Morgan,63.599998,17601200,1119436284.7976
4/30/2015,JP Morgan,63.259998,16840900,1065355300.3182
5/1/2015,JP Morgan,63.610001,11640100,740426772.6401
5/4/2015,JP Morgan,64.720001,14972500,969020214.9725
5/5/2015,JP Morgan,64.400002,17692400,1139390595.3848
5/6/2015,JP Morgan,63.919998,18087900,1156178531.8242
5/7/2015,JP Morgan,64.5,15039900,970073550.0
5/8/2015,JP Morgan,65.489998,16802600,1100402240.3948
5/11/2015,JP Morgan,65.449997,13798800,903131418.6035999
5/12/2015,JP Morgan,65.360001,12762200,834137404.7622
5/13/2015,JP Morgan,65.519997,11874100,777990996.3777001
5/14/2015,JP Morgan,66.050003,11855500,783055810.5665001
5/15/2015,JP Morgan,65.879997,11152100,734700314.5437
5/18/2015,JP Morgan,66.419998,10510900,698133956.9782001
5/19/2015,JP Morgan,67.010002,14282700,957083755.5654
5/20/2015,JP Morgan,66.480003,12446000,827410117.3379999
5/21/2015,JP Morgan,66.650002,12934500,862084450.869
5/22/2015,JP Morgan,66.470001,9296900,617964952.2968999
5/26/2015,JP Morgan,65.730003,15571300,1023501595.7139
5/27/2015,JP Morgan,66.470001,10963700,728757149.9636999
5/28/2015,JP Morgan,66.199997,11797400,780987844.6078
5/29/2015,JP Morgan,65.779999,14310700,941357831.6893001
6/1/2015,JP Morgan,66.080002,11899300,786305767.7986
6/2/2015,JP Morgan,66.019997,12784200,844012845.6474
6/3/2015,JP Morgan,66.699997,12927300,862250871.2181
6/4/2015,JP Morgan,66.330002,13863300,919552716.7265999
6/5/2015,JP Morgan,67.419998,20801100,1402410120.3978002
6/8/2015,JP Morgan,66.889999,14558700,973831428.4413
6/9/2015,JP Morgan,67.18,13263500,891041930.0000001
6/10/2015,JP Morgan,68.260002,17478900,1193109748.9578
6/11/2015,JP Morgan,68.519997,13739900,941457906.7803
6/12/2015,JP Morgan,68.25,11804700,805670775.0
6/15/2015,JP Morgan,67.989998,14082300,957455548.8354
6/16/2015,JP Morgan,68.370003,11692800,799436771.0784
6/17/2015,JP Morgan,68.139999,14521900,989522251.4781001
6/18/2015,JP Morgan,68.779999,16759600,1152725271.2404
6/19/2015,JP Morgan,68.080002,21606400,1470963755.2127998
6/22/2015,JP Morgan,68.959999,14306700,986590017.6932999
6/23/2015,JP Morgan,69.75,15736900,1097648775.0
6/24/2015,JP Morgan,69.019997,16995000,1172994849.015
6/25/2015,JP Morgan,68.650002,13314300,914026721.6286
6/26/2015,JP Morgan,68.949997,14489200,999030296.5323999
6/29/2015,JP Morgan,67.199997,19934400,1339591620.1968
6/30/2015,JP Morgan,67.760002,20677400,1401100665.3548
7/1/2015,JP Morgan,68.07,13964400,950556707.9999999
7/2/2015,JP Morgan,67.519997,12822900,865802169.5313001
7/6/2015,JP Morgan,67.330002,13527100,910779670.0541999
7/7/2015,JP Morgan,66.800003,22421500,1497756267.2645001
7/8/2015,JP Morgan,65.43,17707200,1158582096.0000002
7/9/2015,JP Morgan,66.110001,14984700,990638531.9847
7/10/2015,JP Morgan,67.050003,12356100,828476542.0683
7/13/2015,JP Morgan,68.089996,16175600,1101396539.2976
7/14/2015,JP Morgan,69.040001,20185100,1393579324.1851
7/15/2015,JP Morgan,69.190002,16891600,1168729837.7832
7/16/2015,JP Morgan,69.559998,18035700,1254563255.9285998
7/17/2015,JP Morgan,69.209999,14040700,971756832.9592999
7/20/2015,JP Morgan,69.260002,11512900,797383477.0258
7/21/2015,JP Morgan,69.099998,11659900,805699066.6802
7/22/2015,JP Morgan,70.080002,15493000,1085749470.9859998
7/23/2015,JP Morgan,69.639999,14331800,998066537.6682
7/24/2015,JP Morgan,68.910004,12413900,855441898.6556
7/27/2015,JP Morgan,68.010002,16801600,1142676849.6032
7/28/2015,JP Morgan,68.050003,14932400,1016149864.7972001
7/29/2015,JP Morgan,68.940002,13059200,900301274.1184001
7/30/2015,JP Morgan,69.040001,10197200,704014698.1972001
7/31/2015,JP Morgan,68.529999,11911800,816315642.0882001
8/3/2015,JP Morgan,68.529999,9980600,683970508.0194
8/4/2015,JP Morgan,68.459999,10964000,750595429.036
8/5/2015,JP Morgan,68.730003,11302900,776848350.9087
8/6/2015,JP Morgan,68.25,10803400,737332050.0
8/7/2015,JP Morgan,68.050003,11453300,779397099.3599
8/10/2015,JP Morgan,68.889999,12661400,872243833.3386
8/11/2015,JP Morgan,68.230003,14800300,1009824513.4009
8/12/2015,JP Morgan,67.239998,21069000,1416679517.862
8/13/2015,JP Morgan,67.550003,11930600,805912065.7918
8/14/2015,JP Morgan,67.889999,11248800,763681020.7512001
8/17/2015,JP Morgan,68.07,10326500,702924854.9999999
8/18/2015,JP Morgan,68.209999,10617500,724219664.3824999
8/19/2015,JP Morgan,67.599998,15198200,1027398289.6036
8/20/2015,JP Morgan,65.940002,20972300,1382913503.9446
8/21/2015,JP Morgan,63.599998,28235500,1795777743.529
8/24/2015,JP Morgan,60.25,36339100,2189430775.0
8/25/2015,JP Morgan,59.91,31772500,1903490475.0
8/26/2015,JP Morgan,62.91,33576800,2112316488.0
8/27/2015,JP Morgan,64.480003,29045700,1872866823.1371
8/28/2015,JP Morgan,64.129997,16687300,1070156498.9381001
8/31/2015,JP Morgan,64.099998,14223400,911719911.5532
9/1/2015,JP Morgan,61.450001,23637300,1452512108.6373
9/2/2015,JP Morgan,62.57,17757900,1111111803.0
9/3/2015,JP Morgan,62.68,17065400,1069659272.0
9/4/2015,JP Morgan,61.5,20189000,1241623500.0
9/8/2015,JP Morgan,63.16,13385100,845402916.0
9/9/2015,JP Morgan,62.18,13889500,863649110.0
9/10/2015,JP Morgan,62.66,15751100,986963926.0
9/11/2015,JP Morgan,62.560001,12766700,798684764.7667
9/14/2015,JP Morgan,62.380001,10202800,636450674.2028
9/15/2015,JP Morgan,63.580002,14023500,891614158.047
9/16/2015,JP Morgan,64.139999,12235900,784810613.7641001
9/17/2015,JP Morgan,62.650002,21249200,1331262422.4984
9/18/2015,JP Morgan,60.939999,31008000,1889627488.992
9/21/2015,JP Morgan,61.450001,13136400,807231793.1364
9/22/2015,JP Morgan,60.91,14811900,902192829.0
9/23/2015,JP Morgan,60.639999,11712200,710227796.2878001
9/24/2015,JP Morgan,60.220001,17293400,1041408565.2934
9/25/2015,JP Morgan,61.470001,18384300,1130082939.3843
9/28/2015,JP Morgan,59.98,17452200,1046782956.0
9/29/2015,JP Morgan,59.84,19334900,1157000416.0
9/30/2015,JP Morgan,60.970001,18743800,1142809504.7438002
10/1/2015,JP Morgan,61.419998,16863200,1035737710.2736
10/2/2015,JP Morgan,60.810001,20435100,1242658451.4351
10/5/2015,JP Morgan,62.02,13471100,835477622.0
10/6/2015,JP Morgan,62.049999,12134800,752964327.8652
10/7/2015,JP Morgan,62.130001,12773100,793592715.7731
10/8/2015,JP Morgan,62.130001,13964600,867620611.9646
10/9/2015,JP Morgan,61.93,12112000,750096160.0
10/12/2015,JP Morgan,61.720001,10857400,670118738.8574001
10/13/2015,JP Morgan,61.549999,15621900,961527929.3781
10/14/2015,JP Morgan,59.990002,28989400,1739074163.9787998
10/15/2015,JP Morgan,61.889999,18147900,1123173512.8521001
10/16/2015,JP Morgan,62.43,17456600,1089815538.0
10/19/2015,JP Morgan,62.220001,14510400,902837102.5104
10/20/2015,JP Morgan,62.52,11545100,721799652.0
10/21/2015,JP Morgan,62.060001,12113400,751757616.1134
10/22/2015,JP Morgan,63.189999,15295700,966535267.7043
10/23/2015,JP Morgan,63.869999,16985200,1084844707.0148
10/26/2015,JP Morgan,63.900002,13880200,886944807.7604
10/27/2015,JP Morgan,63.639999,8831900,562062107.1681
10/28/2015,JP Morgan,65.5,17962000,1176511000.0
10/29/2015,JP Morgan,65.209999,12753700,831668764.2463
10/30/2015,JP Morgan,64.25,15731400,1010742450.0
11/2/2015,JP Morgan,65.540001,15253300,999701297.2533001
11/3/2015,JP Morgan,65.779999,11519500,757752698.4805
11/4/2015,JP Morgan,65.849998,11388400,749926117.2232
11/5/2015,JP Morgan,66.440002,12715900,844844421.4318001
11/6/2015,JP Morgan,68.459999,23262700,1592564418.7373
11/9/2015,JP Morgan,67.389999,17143800,1155320664.8562
11/10/2015,JP Morgan,67.68,13239700,896062896.0000001
11/11/2015,JP Morgan,67.349998,8513900,573411147.9722
11/12/2015,JP Morgan,66.0,13576900,896075400.0
11/13/2015,JP Morgan,65.559998,11837000,776033696.326
11/16/2015,JP Morgan,66.510002,11041100,734343583.0822
11/17/2015,JP Morgan,66.129997,12354800,817022886.9356
11/18/2015,JP Morgan,67.449997,12911400,870873891.2658
11/19/2015,JP Morgan,67.660004,12839500,868720621.358
11/20/2015,JP Morgan,67.540001,11209600,757096395.2096001
11/23/2015,JP Morgan,66.879997,11339000,758352285.983
11/24/2015,JP Morgan,66.779999,10910000,728569789.09
11/25/2015,JP Morgan,66.860001,7772000,519635927.77199996
11/27/2015,JP Morgan,67.169998,4052500,272206416.89500004
11/30/2015,JP Morgan,66.68,15147500,1010035300.0000001
12/1/2015,JP Morgan,67.610001,12708800,859241980.7088
12/2/2015,JP Morgan,66.660004,13440900,895970447.7636
12/3/2015,JP Morgan,65.800003,14626900,962450063.8807001
12/4/2015,JP Morgan,67.889999,17786000,1207491522.214
12/7/2015,JP Morgan,67.0,11686000,782962000.0
12/8/2015,JP Morgan,65.959999,13084500,863053606.9154999
12/9/2015,JP Morgan,65.459999,16770200,1097777275.2298
12/10/2015,JP Morgan,65.610001,12839000,842366802.839
12/11/2015,JP Morgan,64.07,17889300,1146167450.9999998
12/14/2015,JP Morgan,64.269997,17638200,1133607061.0854
12/15/2015,JP Morgan,66.099998,18126600,1198168223.7468
12/16/2015,JP Morgan,67.529999,21720000,1466751578.28
12/17/2015,JP Morgan,66.279999,18122100,1201132769.8779001
12/18/2015,JP Morgan,64.400002,23819600,1533982287.6392
12/21/2015,JP Morgan,65.540001,18869300,1236693940.8693001
12/22/2015,JP Morgan,65.68,12149500,797979160.0000001
12/23/2015,JP Morgan,66.730003,12524500,835759922.5734999
12/24/2015,JP Morgan,66.599998,4468200,297582111.0636
12/28/2015,JP Morgan,66.379997,6610600,438811608.1682
12/29/2015,JP Morgan,67.07,9820800,658681055.9999999
12/30/2015,JP Morgan,66.589996,7190700,478828684.2372
12/31/2015,JP Morgan,66.029999,14654300,967623414.3457
1/4/2016,JP Morgan,63.619999,25393200,1615515358.6068
1/5/2016,JP Morgan,63.73,16566700,1055795791.0
1/6/2016,JP Morgan,62.810001,22961500,1442211837.9615
1/7/2016,JP Morgan,60.27,27630900,1665314343.0
1/8/2016,JP Morgan,58.919998,22373300,1318234791.2534
1/11/2016,JP Morgan,58.830002,20925500,1231047206.851
1/12/2016,JP Morgan,58.959999,22971600,1354405513.0284002
1/13/2016,JP Morgan,57.34,28808100,1651856454.0
1/14/2016,JP Morgan,58.200001,31296300,1821444691.2963
1/15/2016,JP Morgan,57.040001,38131700,2175032206.1317
1/19/2016,JP Morgan,57.009998,22818900,1300905443.3622
1/20/2016,JP Morgan,55.509998,34646100,1923204941.7078001
1/21/2016,JP Morgan,55.25,31301100,1729385775.0
1/22/2016,JP Morgan,56.950001,22732200,1294598812.7322
1/25/2016,JP Morgan,55.66,21114400,1175227504.0
1/26/2016,JP Morgan,57.080002,17535700,1000937791.0714
1/27/2016,JP Morgan,57.040001,20560000,1172742420.56
1/28/2016,JP Morgan,57.279999,15497900,887719696.5021
1/29/2016,JP Morgan,59.5,26992200,1606035900.0
2/1/2016,JP Morgan,58.860001,16807900,989313010.8079
2/2/2016,JP Morgan,57.029999,22448200,1280220823.5518
2/3/2016,JP Morgan,57.41,31543200,1810895112.0
2/4/2016,JP Morgan,58.400002,21651300,1264435963.3026
2/5/2016,JP Morgan,57.75,22001300,1270575075.0
2/8/2016,JP Morgan,56.540001,28267600,1598250132.2675998
2/9/2016,JP Morgan,56.200001,26300000,1478060026.3
2/10/2016,JP Morgan,55.52,22389600,1243070592.0
2/11/2016,JP Morgan,53.07,44334700,2352842529.0
2/12/2016,JP Morgan,57.490002,37011400,2127785460.0228
2/16/2016,JP Morgan,58.349998,23730700,1384686297.5386
2/17/2016,JP Morgan,58.77,21580100,1268262477.0
2/18/2016,JP Morgan,57.810001,17037800,984955235.0378
2/19/2016,JP Morgan,57.82,15658200,905357124.0
2/22/2016,JP Morgan,58.57,14882800,871685596.0
2/23/2016,JP Morgan,56.119999,31772500,1783072668.2275
2/24/2016,JP Morgan,56.139999,25560100,1434943988.4399002
2/25/2016,JP Morgan,57.009998,14473300,825122804.0534
2/26/2016,JP Morgan,57.540001,20947500,1205319170.9475
2/29/2016,JP Morgan,56.299999,19554100,1100895810.4459
3/1/2016,JP Morgan,59.200001,23958100,1418319543.9581
3/2/2016,JP Morgan,59.759998,20943100,1251559614.1138
3/3/2016,JP Morgan,59.959999,15790600,946804360.2094
3/4/2016,JP Morgan,60.049999,18459000,1108462931.541
3/7/2016,JP Morgan,59.939999,12832400,769174043.1676
3/8/2016,JP Morgan,58.779999,14132900,830731847.8671
3/9/2016,JP Morgan,59.119999,13238800,782677842.7612
3/10/2016,JP Morgan,58.610001,21139200,1238968533.1392
3/11/2016,JP Morgan,59.34,21055000,1249403700.0
3/14/2016,JP Morgan,59.119999,13436100,794342218.5639
3/15/2016,JP Morgan,59.200001,10910500,645901610.9105
3/16/2016,JP Morgan,58.919998,17423900,1026616153.1522
3/17/2016,JP Morgan,58.75,19405700,1140084875.0
3/18/2016,JP Morgan,60.48,29570200,1788405696.0
3/21/2016,JP Morgan,60.459999,12684400,766898811.3156
3/22/2016,JP Morgan,60.240002,12042700,725452272.0854
3/23/2016,JP Morgan,59.939999,11658700,698822466.3413
3/24/2016,JP Morgan,59.48,12921200,768552976.0
3/28/2016,JP Morgan,59.400002,11159700,662886202.3194
3/29/2016,JP Morgan,59.029999,15933400,940548586.0666
3/30/2016,JP Morgan,59.709999,13307100,794566927.6929001
3/31/2016,JP Morgan,59.220001,14904700,882656348.9047
4/1/2016,JP Morgan,59.869999,15417500,923045709.5825
4/4/2016,JP Morgan,59.200001,12305000,728456012.305
4/5/2016,JP Morgan,58.360001,12886600,752061988.8866
4/6/2016,JP Morgan,58.810001,12167900,715594211.1679
4/7/2016,JP Morgan,57.32,19226800,1102080176.0
4/8/2016,JP Morgan,57.740002,13547700,782244225.0954
4/11/2016,JP Morgan,58.200001,17627800,1025937977.6278
4/12/2016,JP Morgan,59.279999,17779200,1053950958.2207999
4/13/2016,JP Morgan,61.790001,37516800,2318163109.5168
4/14/2016,JP Morgan,62.59,24249900,1517801241.0
4/15/2016,JP Morgan,61.869999,19290700,1193515589.7093
4/18/2016,JP Morgan,62.27,13813100,860141737.0
4/19/2016,JP Morgan,63.32,19255600,1219264592.0
4/20/2016,JP Morgan,64.239998,14594400,937544226.8112
4/21/2016,JP Morgan,63.599998,15395800,979172849.2084
4/22/2016,JP Morgan,63.970001,12444700,796087471.4447
4/25/2016,JP Morgan,63.599998,10687200,679705898.6256
4/26/2016,JP Morgan,63.93,12048000,770228640.0
4/27/2016,JP Morgan,64.110001,15284100,979863666.2840999
4/28/2016,JP Morgan,63.599998,12852500,817418974.295
4/29/2016,JP Morgan,63.200001,16376400,1034988496.3764
5/2/2016,JP Morgan,63.790001,10247300,653675277.2472999
5/3/2016,JP Morgan,62.560001,19120300,1196165987.1203
5/4/2016,JP Morgan,61.57,17030200,1048549414.0
5/5/2016,JP Morgan,61.240002,14033900,859436064.0677999
5/6/2016,JP Morgan,61.599998,11057900,681166617.8842
5/9/2016,JP Morgan,61.209999,11197100,685374479.8029001
5/10/2016,JP Morgan,62.040001,11897200,738102299.8972
5/11/2016,JP Morgan,61.810001,11254000,695609751.254
5/12/2016,JP Morgan,61.77,11071700,683898909.0
5/13/2016,JP Morgan,61.200001,15122300,925484775.1223
5/16/2016,JP Morgan,61.66,10951300,675257158.0
5/17/2016,JP Morgan,61.66,12180900,751074294.0
5/18/2016,JP Morgan,64.040001,24007100,1537414708.0071
5/19/2016,JP Morgan,63.389999,16076200,1019070301.9238
5/20/2016,JP Morgan,63.509998,11862000,753355596.276
5/23/2016,JP Morgan,63.459999,9347500,593192340.6525
5/24/2016,JP Morgan,64.540001,13839400,893194889.8394
5/25/2016,JP Morgan,65.519997,18935200,1240634247.1944
5/26/2016,JP Morgan,65.029999,9428400,613128842.5716001
5/27/2016,JP Morgan,65.43,10116000,661889880.0000001
5/31/2016,JP Morgan,65.269997,15139400,988148592.5818001
6/1/2016,JP Morgan,65.690002,14031000,921696418.0620002
6/2/2016,JP Morgan,65.809998,10637600,700060434.7247999
6/3/2016,JP Morgan,64.639999,20261700,1309716267.7383
6/6/2016,JP Morgan,65.279999,13193500,861271666.8065001
6/7/2016,JP Morgan,65.059998,9924100,645661926.1517999
6/8/2016,JP Morgan,65.25,9428000,615177000.0
6/9/2016,JP Morgan,64.75,10817800,700452550.0
6/10/2016,JP Morgan,63.84,16678400,1064749056.0
6/13/2016,JP Morgan,63.27,14314900,905703723.0
6/14/2016,JP Morgan,62.080002,19509300,1211137383.0186
6/15/2016,JP Morgan,61.970001,16982100,1052380753.9821
6/16/2016,JP Morgan,62.220001,16791200,1044748480.7912
6/17/2016,JP Morgan,62.279999,15751500,981003404.2485
6/20/2016,JP Morgan,62.369999,12213200,761737271.7868
6/21/2016,JP Morgan,62.950001,11611600,730950231.6116
6/22/2016,JP Morgan,62.709999,12643500,792873872.3565
6/23/2016,JP Morgan,64.050003,16583600,1062179629.7508
6/24/2016,JP Morgan,59.599998,44108700,2628878431.7826
6/27/2016,JP Morgan,57.610001,37300700,2148893364.3006997
6/28/2016,JP Morgan,59.52,29088700,1731359424.0
6/29/2016,JP Morgan,61.200001,21483000,1314759621.483
6/30/2016,JP Morgan,62.139999,21343600,1326291282.6564
7/1/2016,JP Morgan,61.259998,14217800,870982399.5644001
7/5/2016,JP Morgan,59.549999,23357700,1390951011.6423
7/6/2016,JP Morgan,60.189999,20429800,1229669641.5702
7/7/2016,JP Morgan,60.580002,13771400,834271439.5428
7/8/2016,JP Morgan,61.830002,16998800,1051035837.9976
7/11/2016,JP Morgan,62.27,13151400,818937678.0
7/12/2016,JP Morgan,63.200001,16588100,1048367936.5881
7/13/2016,JP Morgan,63.16,18526900,1170159004.0
7/14/2016,JP Morgan,64.120003,28985900,1858575994.9577
7/15/2016,JP Morgan,64.18,17607100,1130023678.0000002
7/18/2016,JP Morgan,63.959999,10824400,692328613.1756
7/19/2016,JP Morgan,63.860001,9737400,621830373.7373999
7/20/2016,JP Morgan,63.93,10411100,665581623.0
7/21/2016,JP Morgan,63.689999,9808700,624716093.1913
7/22/2016,JP Morgan,64.040001,8195700,524852636.19570005
7/25/2016,JP Morgan,63.869999,8168300,521709312.8317
7/26/2016,JP Morgan,64.129997,8067800,517387989.79660004
7/27/2016,JP Morgan,64.330002,11806800,759531467.6135999
7/28/2016,JP Morgan,64.099998,10013400,641858919.9732
7/29/2016,JP Morgan,63.970001,13210400,845069301.2104001
8/1/2016,JP Morgan,63.799999,11422600,728761868.5774
8/2/2016,JP Morgan,63.650002,13550000,862457527.1
8/3/2016,JP Morgan,64.660004,13122300,848487970.4892
8/4/2016,JP Morgan,64.559998,9873000,637400860.254
8/5/2016,JP Morgan,66.300003,20752700,1375904072.2581
8/8/2016,JP Morgan,66.099998,11359200,750843097.2816
8/9/2016,JP Morgan,65.870003,10097000,665089420.291
8/10/2016,JP Morgan,65.279999,11556100,754382196.4439
8/11/2016,JP Morgan,65.459999,9604500,628710560.3955
8/12/2016,JP Morgan,65.32,7685400,502010327.99999994
8/15/2016,JP Morgan,65.720001,8371600,550181560.3715999
8/16/2016,JP Morgan,65.709999,10128900,665570008.8711
8/17/2016,JP Morgan,65.889999,11868100,781989097.1319001
8/18/2016,JP Morgan,65.949997,9313600,614231892.0591999
8/19/2016,JP Morgan,65.860001,9084900,598331523.0849
8/22/2016,JP Morgan,65.800003,9055600,595858507.1668
8/23/2016,JP Morgan,65.769997,8949600,588615165.1512
8/24/2016,JP Morgan,65.949997,10167200,670526809.4984
8/25/2016,JP Morgan,66.07,9978700,659292708.9999999
8/26/2016,JP Morgan,66.220001,14038600,929636106.0386
8/29/2016,JP Morgan,66.949997,14583100,976338501.2507
8/30/2016,JP Morgan,67.5,13791200,930906000.0
8/31/2016,JP Morgan,67.5,14952300,1009280250.0
9/1/2016,JP Morgan,67.209999,12226500,821743052.7735
9/2/2016,JP Morgan,67.489998,13720700,926010015.5586
9/6/2016,JP Morgan,67.440002,16649400,1122835569.2988002
9/7/2016,JP Morgan,67.160004,10070400,676328104.2816
9/8/2016,JP Morgan,67.25,12253000,824014250.0
9/9/2016,JP Morgan,66.650002,19686900,1312131924.3738
9/12/2016,JP Morgan,67.059998,16453000,1103338147.0939999
9/13/2016,JP Morgan,66.529999,18876100,1255826914.1239002
9/14/2016,JP Morgan,66.400002,12648600,839867065.2972
9/15/2016,JP Morgan,66.639999,12531300,835085819.4687
9/16/2016,JP Morgan,65.82,25161500,1656129929.9999998
9/19/2016,JP Morgan,66.190002,13466900,891374137.9338001
9/20/2016,JP Morgan,66.459999,10092200,670727601.9078
9/21/2016,JP Morgan,66.839996,14116800,943566855.5328
9/22/2016,JP Morgan,67.389999,12781700,861358750.2183
9/23/2016,JP Morgan,67.25,13967400,939307650.0
9/26/2016,JP Morgan,65.779999,16408100,1079324801.5919
9/27/2016,JP Morgan,66.360001,13711400,909888517.7113999
9/28/2016,JP Morgan,66.709999,11278000,752355368.722
9/29/2016,JP Morgan,65.650002,18727200,1229440717.4544
9/30/2016,JP Morgan,66.589996,21680100,1443677772.2796
10/3/2016,JP Morgan,66.510002,14901700,991112096.8034
10/4/2016,JP Morgan,66.599998,17226900,1147311505.5462
10/5/2016,JP Morgan,67.690002,16280000,1101993232.5600002
10/6/2016,JP Morgan,67.870003,17485000,1186707002.455
10/7/2016,JP Morgan,68.110001,18497000,1259830688.497
10/10/2016,JP Morgan,68.639999,13027500,894207586.9725001
10/11/2016,JP Morgan,68.309998,15657100,1069536469.6857998
10/12/2016,JP Morgan,68.129997,11899800,810733338.3006
10/13/2016,JP Morgan,67.739998,17890000,1211868564.22
10/14/2016,JP Morgan,67.519997,24163800,1631539703.5086
10/17/2016,JP Morgan,67.169998,14963400,1005091548.0732001
10/18/2016,JP Morgan,67.699997,11870300,803619274.3891
10/19/2016,JP Morgan,68.349998,12705800,868441404.5884
10/20/2016,JP Morgan,68.260002,14122000,963967748.244
10/21/2016,JP Morgan,68.489998,12175700,833913668.6486
10/24/2016,JP Morgan,68.870003,10197100,702274307.5913
10/25/2016,JP Morgan,68.800003,9945100,684222909.8353001
10/26/2016,JP Morgan,69.129997,9801300,677563839.5961
10/27/2016,JP Morgan,69.230003,14210700,983806803.6321
10/28/2016,JP Morgan,69.110001,12766500,882292827.7665
10/31/2016,JP Morgan,69.260002,14336300,992932166.6726
11/1/2016,JP Morgan,68.970001,15564500,1073483580.5645
11/2/2016,JP Morgan,68.68,12449800,855052264.0000001
11/3/2016,JP Morgan,68.379997,10369700,709080054.8909
11/4/2016,JP Morgan,67.760002,13571300,919591315.1426
11/7/2016,JP Morgan,69.879997,16515100,1154075138.4547
11/8/2016,JP Morgan,70.029999,17531700,1227744933.4683
11/9/2016,JP Morgan,73.25,50948400,3731970300.0
11/10/2016,JP Morgan,76.650002,56192300,4307139907.3846
11/11/2016,JP Morgan,76.690002,27574300,2114673122.1486
11/14/2016,JP Morgan,79.510002,46130700,3667852049.2614
11/15/2016,JP Morgan,79.360001,28126300,2232103196.1263
11/16/2016,JP Morgan,77.400002,26054900,2016649312.1098
11/17/2016,JP Morgan,78.019997,19306700,1506308676.0799
11/18/2016,JP Morgan,77.709999,19770000,1536326680.23
11/21/2016,JP Morgan,78.050003,11983500,935312210.9505
11/22/2016,JP Morgan,78.529999,14410100,1131625138.5899
11/23/2016,JP Morgan,78.860001,13373700,1054649995.3736999
11/25/2016,JP Morgan,78.830002,6185700,487618743.37139994
11/28/2016,JP Morgan,78.32,13007200,1018723903.9999999
11/29/2016,JP Morgan,78.919998,14144100,1116252343.7118
